1;EUR;4712.14;COP;bank;4240.92;COP;extract-ed;471.21
1;EUR;491.97;KMF;bank;442.77;KMF;extract-ed;49.20
1;EUR;591.25;CRC;bank;532.12;CRC;extract-ed;59.12
1;EUR;7.53;HRK;bank;6.78;HRK;extract-ed;0.75
1;EUR;28.09;CUP;bank;25.28;CUP;extract-ed;2.81
1;EUR;24.64;CZK;bank;22.17;CZK;extract-ed;2.46
1;EUR;7.46;DKK;bank;6.71;DKK;extract-ed;0.75
1;EUR;208.02;DJF;bank;187.22;DJF;extract-ed;20.80
1;EUR;70.34;DOP;bank;63.30;DOP;extract-ed;7.03
1;EUR;1.17;USD;bank;1.05;USD;extract-ed;0.12
1;EUR;17.56;ERN;bank;15.80;ERN;extract-ed;1.76
1;EUR;20.76;SZL;bank;18.68;SZL;extract-ed;2.08
1;EUR;157.59;ETB;bank;141.83;ETB;extract-ed;15.76
1;EUR;2.62;FJD;bank;2.36;FJD;extract-ed;0.26
1;EUR;85.19;GMD;bank;76.67;GMD;extract-ed;8.52
1;EUR;3.19;GEL;bank;2.87;GEL;extract-ed;0.32
1;EUR;12.71;GHS;bank;11.44;GHS;extract-ed;1.27
1;EUR;9.01;GTQ;bank;8.11;GTQ;extract-ed;0.90
1;EUR;10180.50;GNF;bank;9162.45;GNF;extract-ed;1018.05
1;EUR;245.47;GYD;bank;220.93;GYD;extract-ed;24.55
1;EUR;153.94;HTG;bank;138.54;HTG;extract-ed;15.39
1;EUR;30.67;HNL;bank;27.60;HNL;extract-ed;3.07
1;EUR;398.78;HUF;bank;358.90;HUF;extract-ed;39.88
1;EUR;143.15;ISK;bank;128.84;ISK;extract-ed;14.32
1;EUR;100.33;INR;bank;90.30;INR;extract-ed;10.03
1;EUR;19018.52;IDR;bank;17116.67;IDR;extract-ed;1901.85
1;EUR;49779.11;IRR;bank;44801.20;IRR;extract-ed;4977.91
1;EUR;1536.05;IQD;bank;1382.45;IQD;extract-ed;153.61
1;EUR;3.87;ILS;bank;3.48;ILS;extract-ed;0.39
1;EUR;187.67;JMD;bank;168.90;JMD;extract-ed;18.77
1;EUR;171.15;JPY;bank;154.04;JPY;extract-ed;17.12
1;EUR;0.83;JOD;bank;0.75;JOD;extract-ed;0.08
1;EUR;608.62;KZT;bank;547.76;KZT;extract-ed;60.86
1;EUR;151.47;KES;bank;136.32;KES;extract-ed;15.15
1;EUR;1608.46;KRW;bank;1447.61;KRW;extract-ed;160.85
1;EUR;0.36;KWD;bank;0.32;KWD;extract-ed;0.04
1;EUR;102.48;KGS;bank;92.23;KGS;extract-ed;10.25
1;EUR;25338.71;LAK;bank;22804.84;LAK;extract-ed;2533.87
1;EUR;104757.04;LBP;bank;94281.33;LBP;extract-ed;10475.70
1;EUR;20.76;LSL;bank;18.68;LSL;extract-ed;2.08
1;EUR;235.04;LRD;bank;211.53;LRD;extract-ed;23.50
1;EUR;6.35;LYD;bank;5.71;LYD;extract-ed;0.63
1;EUR;9.47;MOP;bank;8.52;MOP;extract-ed;0.95
1;EUR;61.67;MKD;bank;55.51;MKD;extract-ed;6.17
1;EUR;61.67;MKD;bank;55.51;MKD;extract-ed;6.17
1;EUR;5134.59;MGA;bank;4621.13;MGA;extract-ed;513.46
1;EUR;2041.17;MWK;bank;1837.06;MWK;extract-ed;204.12
1;EUR;4.98;MYR;bank;4.48;MYR;extract-ed;0.50
1;EUR;18.12;MVR;bank;16.31;MVR;extract-ed;1.81
1;EUR;46.89;MRU;bank;42.21;MRU;extract-ed;4.69
1;EUR;52.79;MUR;bank;47.51;MUR;extract-ed;5.28
1;EUR;21.79;MXN;bank;19.61;MXN;extract-ed;2.18
1;EUR;19.81;MDL;bank;17.83;MDL;extract-ed;1.98
1;EUR;4226.33;MNT;bank;3803.69;MNT;extract-ed;422.63
1;EUR;10.54;MAD;bank;9.49;MAD;extract-ed;1.05
1;EUR;74.83;MZN;bank;67.35;MZN;extract-ed;7.48
1;EUR;2464.54;MMK;bank;2218.09;MMK;extract-ed;246.45
1;EUR;20.76;NAD;bank;18.68;NAD;extract-ed;2.08
1;EUR;160.53;NPR;bank;144.48;NPR;extract-ed;16.05
1;EUR;2.10;ANG;bank;1.89;ANG;extract-ed;0.21
1;EUR;1.94;NZD;bank;1.75;NZD;extract-ed;0.19
1;EUR;43.15;NIO;bank;38.83;NIO;extract-ed;4.31
1;EUR;1787.60;NGN;bank;1608.84;NGN;extract-ed;178.76
1;EUR;11.79;NOK;bank;10.61;NOK;extract-ed;1.18
1;EUR;0.45;OMR;bank;0.41;OMR;extract-ed;0.05
1;EUR;333.06;PKR;bank;299.75;PKR;extract-ed;33.31
1;EUR;1.17;PAB;bank;1.05;PAB;extract-ed;0.12
1;EUR;4.90;PGK;bank;4.41;PGK;extract-ed;0.49
1;EUR;9294.36;PYG;bank;8364.92;PYG;extract-ed;929.44
1;EUR;4.15;PEN;bank;3.74;PEN;extract-ed;0.42
1;EUR;66.14;PHP;bank;59.52;PHP;extract-ed;6.61
1;EUR;4.25;PLN;bank;3.82;PLN;extract-ed;0.42
1;EUR;4.26;QAR;bank;3.83;QAR;extract-ed;0.43
1;EUR;5.08;RON;bank;4.57;RON;extract-ed;0.51
1;EUR;91.08;RUB;bank;81.97;RUB;extract-ed;9.11
1;EUR;1698.79;RWF;bank;1528.91;RWF;extract-ed;169.88
1;EUR;0.86;SHP;bank;0.78;SHP;extract-ed;0.09
1;EUR;3.19;WST;bank;2.87;WST;extract-ed;0.32
1;EUR;24.50;STN;bank;22.05;STN;extract-ed;2.45
1;EUR;4.39;SAR;bank;3.95;SAR;extract-ed;0.44
1;EUR;117.17;RSD;bank;105.45;RSD;extract-ed;11.72
1;EUR;17.24;SCR;bank;15.52;SCR;extract-ed;1.72
1;EUR;26280.50;SLL;bank;23652.45;SLL;extract-ed;2628.05
1;EUR;1.50;SGD;bank;1.35;SGD;extract-ed;0.15
1;EUR;9.70;SBD;bank;8.73;SBD;extract-ed;0.97
1;EUR;670.22;SOS;bank;603.20;SOS;extract-ed;67.02
1;EUR;20.76;ZAR;bank;18.68;ZAR;extract-ed;2.08
